991.6660766601562,130.08848571777344,459.9940185546875,112.73204803466797,462.31463623046875,39.93039321899414,993.9866943359375,57.28683853149414
1279.7178955078125,130.1687469482422,1002.8453369140625,130.1687469482422,1002.8453369140625,61.77499771118164,1279.7178955078125,61.77499771118164
1680.8323974609375,148.7125244140625,1297.5328369140625,138.22882080078125,1299.4454345703125,66.60780334472656,1682.7449951171875,77.09151458740234
1811.6619873046875,147.81874084472656,1700.4769287109375,147.81874084472656,1700.4769287109375,79.42499542236328,1811.6619873046875,79.42499542236328
2387.1875,166.2955780029297,1829.703369140625,152.19126892089844,1831.417724609375,82.79293060302734,2388.90185546875,96.89724731445312
904.4453125,210.34278869628906,390.5120544433594,194.08973693847656,392.5092468261719,129.41323852539062,906.4425048828125,145.66629028320312
915.6414184570312,209.59375,915.6414184570312,150.02499389648438,1018.1060791015625,150.02499389648438,1018.1060791015625,209.59375
1566.8394775390625,228.38177490234375,1035.6640625,209.52049255371094,1037.879638671875,145.617919921875,1569.0550537109375,164.4792022705078
1890.1455078125,227.24374389648438,1578.391357421875,227.24374389648438,1578.391357421875,167.6750030517578,1890.1455078125,167.6750030517578
1951.188232421875,227.24374389648438,1901.0460205078125,227.24374389648438,1901.0460205078125,176.5,1951.188232421875,176.5
2456.77685546875,245.90469360351562,1961.4385986328125,235.8791046142578,1962.663330078125,173.9082794189453,2458.00146484375,183.93386840820312
2342.744873046875,713.3145751953125,390.3851013183594,685.74560546875,393.5924377441406,453.1187438964844,2345.9521484375,480.6877136230469
1436.6849365234375,924.4187622070312,1342.9407958984375,924.4187622070312,1342.9407958984375,864.8499755859375,1436.6849365234375,864.8499755859375
1543.5096435546875,1356.8436279296875,1543.5096435546875,1279.6248779296875,1663.4151611328125,1279.6248779296875,1663.4151611328125,1356.8436279296875
1656.875,1356.84375,1656.875,1279.625,1724.4580078125,1279.625,1724.4580078125,1356.84375
1098.99951171875,1366.843505859375,1097.057373046875,1282.33349609375,1523.7203369140625,1272.2919921875,1525.6624755859375,1356.802001953125
1802.9415283203125,2106.96875,1709.197265625,2106.96875,1709.197265625,2029.75,1802.9415283203125,2029.75
1369.1019287109375,2106.96875,1369.1019287109375,2029.75,1680.8560791015625,2029.75,1680.8560791015625,2106.96875
1116.21044921875,2106.96875,1116.21044921875,2038.574951171875,1349.4810791015625,2038.574951171875,1349.4810791015625,2106.96875
1096.589599609375,2106.96875,976.6842041015625,2106.96875,976.6842041015625,2047.39990234375,1096.589599609375,2047.39990234375
